SP_ID,gpw4_2000e,id,gpw4_2005e,gpw4_2010e,gpw4_2015e,gpw4_2020e,ncc4_1992e,ncc4_1993e,ncc4_1994e,ncc4_1995e,ncc4_1996e,ncc4_1997e,ncc4_1998e,ncc4_1999e,ncc4_2000e,ncc4_2001e,ncc4_2002e,ncc4_2003e,ncc4_2004e,ncc4_2005e,ncc4_2006e,ncc4_2007e,ncc4_2008e,ncc4_2009e,ncc4_2010e,ncc4_2011e,ncc4_2012e,dflc_e,dcfu_e,dcsu_e,dfmi_e,dfrw_e,ncc4_2013e
524,2.895838737,525,2.717956543,2.521922588,2.304738045,2.090496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802439.0625,24489.80078,200811.6719,206784.5469,1422232.5,0
525,1.122819781,526,1.202125669,1.261549473,1.309990644,1.345452785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89024.61719,55.26981735,182291.3125,152842.625,209374.3281,0
526,1.688887954,527,1.78074193,1.839994431,1.880958438,1.902707696,0,0,0.058041222,0,0,0,0,0,0,0,0,0.013269365,0,0,0,0.004299697,0.022827433,0.009369235,0.011635338,0.021420764,0.001653218,397612.5625,249781.25,86525.46875,39534.07031,386918.8125,0.003059441
527,1.511304617,528,1.59163475,1.643636942,1.682713032,1.705678105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712597.25,10235.84668,30235.875,106615.0703,1243230.25,0
528,3.024480104,529,2.88826561,2.717075109,2.527254343,2.323352337,0,0.32061556,0,0.432898372,0.264999449,0.242431328,0.308971077,0.11600963,0.155362755,0.195798904,0.247815996,0.372301042,0.303125888,0.015044153,0.102780931,0.185242146,0.565761268,0.385924011,0.543840766,0.436276197,0.02386298,373628,36995.84375,277778.75,110734.5781,585566.375,0.221153846
529,0.94237715,530,1.162164927,1.403997421,1.679107785,1.986104727,0.005525586,0.036571439,0.015719315,0.045346692,0.039676517,0.045442484,0.039648648,0.031737618,0.04782803,0.041592441,0.036808416,0.048563987,0.057170495,0.039683782,0.035309676,0.048066344,0.041389704,0.022684652,0.053633291,0.065706171,0.056050129,137522.8594,90323.57813,305757.375,162575.7031,762830.375,0.065565628
530,4.862770557,531,6.091143608,6.973837852,8.21485424,9.110994339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78564.50781,74786.77344,70546.60156,50979.59375,371860.3125,0
531,5.488536835,532,5.607812405,5.616286278,5.57025528,5.462409496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436670,980759.4375,1063493.75,926542.875,2694.102783,0
532,0.019442953,533,0.020407202,0.021470057,0.022800447,0.02452451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375084.875,49052.69531,289853.4375,97210.85938,590441.5,0
533,3.932651997,534,4.602769375,5.307678699,6.086978436,6.939746857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69389.59375,172302.375,200277.0313,19257.67383,201160.0156,0
534,3.054270506,535,4.42440939,6.280991077,8.819322586,12.25699139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75362.48438,142493.8594,181271.5938,13421.27539,195156.5,0
535,1.199345946,536,1.270155907,1.323436618,1.364331245,1.388859153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007397555,0.011264823,0.001450806,0,0.033210512,0,0,286161.875,209844.8906,1056.246338,34520.44531,367787.125,0
536,0.520247459,537,0.547068,0.559234738,0.566055775,0.572662294,0,0.005212952,0,0,0.048779164,0,0.125985414,0.825821519,0.808934152,1.352446318,0.782764912,0.512706399,1.643285513,2.255393267,1.835829973,3.168817282,1.048424363,1.651909113,1.66206038,3.091450453,4.215664387,1709924,1306567.5,1269306.75,1155891,6433.390625,5.510204082
537,10.95750999,538,12.2066536,13.33390617,14.42039299,15.44517422,0.016698942,0.072744444,0.059759546,0.04090457,0.070563242,0.026057433,0.062265061,0.286114097,0.228842467,0.680645704,1.101632595,0.926499128,0.831964314,0.692789674,0.779716492,0.709513664,0.764135957,0.87382406,1.211039901,1.345002055,0.676272988,949251.125,715579.375,621057.125,665535.4375,68683.375,1.008156607
538,109.3577805,539,124.6540527,139.1472778,153.8384705,168.0854492,12.17132854,13.50876713,18.47084045,22.61015892,21.40646935,26.2424469,19.10139084,31.40647125,25.46005249,17.88065147,16.52825356,21.8465538,17.89770126,22.26854515,36.85733795,31.99735451,28.04467583,28.46448708,23.32942963,16.66550255,20.11844063,1681638,1238053.375,1297345.25,1026082.938,25449.80273,20.25
539,0.159767926,540,0.180907145,0.200584635,0.220051855,0.238708109,0,0,0,3.15E-06,0,0.002646994,0.003701387,0.003941165,2.70E-06,0.000177442,2.70E-06,0.000248426,1.21E-05,0.001158354,0.000566959,0.000248426,0.001944144,0.000141875,0.002152593,0,0.003076171,735218.625,10999.33887,47275.26563,258519.7188,1222897,0.004378819
540,1.345084667,541,1.245386124,1.133026004,1.022952557,0.921826243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77837.72656,142818.1563,238467.9844,202930.0938,300168.9375,0
541,2.73791647,542,2.862857342,2.954883099,3.014057636,3.013828278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288454.5,858786.3125,817390.25,746614.3125,75279.48438,0
542,0.009058396,543,0.012045476,0.015863154,0.020651357,0.026511788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151817.4531,179653.9063,40289.94531,34517.15234,883939.1875,0
543,0.346705914,544,0.451684892,0.576822758,0.728804946,0.911947429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336162.5313,8169.166992,185986.6563,33819.14844,554938.625,0
544,0.001353823,545,0.00150676,0.001642932,0.001771903,0.00189447,0,0,0,0,0,0,0.000915602,0,0,0,0,0,0.002407624,0.003428295,0,0.002255023,0.001068202,0.00028904,0.000246269,0.006623317,0.001562659,242929.9375,475.0598145,203721,66030.34375,459262.0938,0.003078276
545,3.581062317,546,3.835668325,4.028244972,4.185695648,4.300456047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67900.07031,193.7944336,172191.0625,166906.7188,196258.7344,0
546,0.032579638,547,0.037700314,0.042683855,0.047823042,0.053050648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141265.9219,85758.10938,133325.2969,108500.4922,854858.3125,0
547,3.578904152,548,3.726485252,3.839739561,3.952159405,4.065271378,0,0,0,0,0,0,0,0.083048642,0,0,0.028064776,0,0,0.179838017,0.102524102,0,0,0,0.005775967,0,0.061041597,71156.32813,102141.7813,34312.08984,63777.16016,60223.08984,0
548,1.086476207,549,1.060402632,1.014758825,0.961713135,0.902063072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1305941.5,927488.375,870912.9375,750888.625,20055.19141,0
549,24.26476288,550,26.6531601,28.67267227,30.52711487,32.15605927,0,0,0,0,0,0,0,0,0.277601749,0,1.992339134,0.977627993,0.135799557,0.390768051,0.158432826,1.681452394,2.347844124,5.46798563,5.810201645,6.377248287,1.772849679,816960.6875,544774.4375,445324.625,452066.1563,55147.54688,3.833333333
550,12.69356918,551,13.73854637,14.55126572,15.26218033,15.82364368,0.406891704,0.421563268,0,1.01878655,0.540775895,0.342227042,0.541334331,0.793228805,0.665773332,0.660817742,0.695575297,0.915644705,0.777569175,0.907256424,1.310381293,1.014312506,1.682982087,0.955502033,1.692621827,1.075599551,1.757346034,1014530.5,544223.625,657065.625,562741.1875,71373.26563,1.432835821
551,27.39994431,552,29.2240448,30.50185394,31.59977722,32.26113129,0,0,0,0,0,0,0,0,0.126038313,0,0.239419818,0.260426223,0.518787861,0.453341544,1.348157883,0.526819766,2.257431507,1.091645956,3.799663067,4.406806946,2.406731606,1595210.5,1124380.5,1225798.375,1093449.75,106242.1016,3.730769231
552,11.40938377,553,11.73637295,11.81294155,11.76486397,11.62219238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289993,0,1748038.375,1278103.25,1376942.375,1239858.25,41924.34766,0
553,3.46390605,554,4.130925655,4.835032463,5.623839378,6.491210938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22025.96094,163552.9219,108901.6641,5197.20459,259109.0625,0
554,8.199906349,555,8.179281235,7.985216141,7.725982189,7.397620201,0,0,0,0,0,0.093312971,0.109594643,0.032209605,0.188826129,0.084275708,0.089522548,0.026533607,0.027787335,0.00089552,0,0.027608231,0,0.052571066,0.040040772,0.363300562,0.032209605,1367419.5,881010.125,1008605.625,897385.6875,57019.33984,0.113821138
555,18.42076683,556,19.37136841,19.93032265,20.27340508,20.37226486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373997.25,930296.0625,1053385.875,724536.375,147305.9531,0
556,0.15220511,557,0.154910654,0.156110317,0.156182662,0.155165091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308656.6875,116106.0938,349737.375,106983.4219,574125.125,0
557,0.084745139,558,0.095475599,0.105821736,0.115988895,0.125770003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97811.16406,116693.7656,61673.01563,76963.11719,1143654.125,0
558,1.465260267,559,1.504623532,1.51336503,1.506164312,1.482664466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387722.125,942574.875,1073503.25,746491.125,166093.4375,0
559,0.22831364,560,0.230303049,0.231875613,0.234323666,0.238310575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95338.24219,84846.53125,9535.689453,131519.25,814813.875,0
560,0.009551657,561,0.012771741,0.016845983,0.021944484,0.028283745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105464.2813,53803.50781,63153.06641,32874.25,1004787.688,0
561,8.551091194,562,9.531718254,10.39853477,11.23303795,12.0093956,0.061729532,0.427717626,0.222183615,0.03736645,0.001163022,0.088723481,0.21158421,0.107066751,0.118602656,0.431939304,0.236236706,0.321369767,0.314099371,0.177850887,0.056055296,0.201787114,0.200326189,0.334739685,0.403689176,0.40829131,0.366482854,928225.0625,706182.25,600304.8125,641858.6875,62195.69141,1.714285714
562,0.018232439,563,0.020688964,0.02311125,0.025603633,0.0281542,0,0,0.004303539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165347.5625,327423.4063,69816.5625,54007.57813,746066.5625,0
563,3.672451019,564,3.891980171,4.030126095,4.13824749,4.191571236,0,0.324008077,0.059906669,0.609957278,0.510932088,0.335458875,0.143745854,0.193692058,0,0,0,0,0.199420452,0,0,0.275076866,0.368225694,0.506950021,0.377507567,0.337084204,0.046594076,1377391,937185.5,1118944.375,821876.875,302526.5625,0.093333333
564,3.006677389,565,3.588756084,4.19478941,4.855586052,5.558960915,0,0,0,0,0,0.927993298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76263.19531,76215.96875,66925.84375,46145.875,386041.75,0
565,1.019833803,566,1.099858284,1.16307044,1.215212822,1.259126902,0,0,0,0,0,0,0.000188927,0,0,0,0,0,0,1.180027485,0,0.621180594,1.182308793,0.170057446,1.698799849,1.089398503,1.277794003,781141.4375,341698.9063,545516.125,329702.9375,266690.375,1.625
566,5.49996233,567,5.751708984,5.771190643,5.730219841,5.742771149,0,0,0,0,0,0,0.2330257,1.092276096,0.093344159,0.217468321,0,0,0,0,0,0,0,0,3.231223583,0,3.35918045,1090540,754353.6875,782094.3125,838861.375,96806.13281,5.733333333
567,6.601287365,568,6.969293118,7.216369629,7.396610737,7.493459225,0.45519039,0,0,0,0,0.498015225,0,0,0,0,0,0,0,0,0,0,0,0,2.991321564,1.129542232,1.429437637,1205151.75,988835.0625,880907.625,886071.5625,7655.774902,2.5
568,25.43210793,569,28.55473328,31.44146729,34.25436401,36.90739059,0.137675464,0.497238219,0.109389745,0.646172285,0.582375288,1.018785238,0.749168754,0.961336672,1.673731685,1.076643348,2.477169514,1.513138533,3.075355291,2.192927837,1.856566548,1.793091774,2.585225105,3.254049063,3.23217082,4.047187328,1.033317924,883262.75,611803.5,511436.7188,517208.9375,37473.71875,5.098360656
569,4.646461487,570,5.30174017,5.93276453,6.576127052,7.225169659,0.012550035,0,0.022353454,0.265446961,0.528759956,0.507367432,0.918487966,1.593327522,1.198231459,1.541280627,0.83798331,0.980127454,1.275337219,3.797417402,2.622927427,1.495179772,1.929484606,0.464927614,2.354856968,1.299555421,2.607684612,1414292.25,972237.5,1148619.5,845920.25,339674.1563,2.596491228
570,58.94971466,571,61.72506332,63.39434052,64.50831604,65.0117569,2.91662693,5.732402802,3.514569759,9.278030396,10.38786411,9.098978996,8.351024628,9.376832962,9.919281006,8.089860916,8.063246727,9.591382027,9.89127636,9.586608887,10.9034853,9.766370773,10.70938492,9.343316078,10.85215187,10.10935688,12.16873932,1971678.75,1517445.5,1576532.25,1443529.5,141704.4063,12.35416667
571,9.819965363,572,10.57188988,11.14256859,11.62534237,12.01023197,1.678869605,7.099856377,0.528496563,5.734007359,7.103284359,6.597978592,6.637120247,6.862410069,7.631102562,7.40993309,7.263076782,7.832025528,7.377633095,7.30911541,8.514463425,7.461433887,8.727291107,8.140572548,8.830573082,10.1675272,10.38899803,2014749.75,1552242.25,1629239.5,1492886.75,94344.96875,11.16145833
572,3.972233295,573,4.164401054,4.25624609,4.317507267,4.317584038,0,0.0951619,0.005997756,0.069881395,0.073287323,0.03663208,0.244821414,0.308178097,0.358862489,0.38797605,0.301914722,0.331522048,0.265818357,0.339390397,0.351709783,0.237169147,0.355044127,0.048541512,0.5310691,0.444330573,0.619147599,1977987.25,1514395.625,1595438.25,1457837.375,81725.65625,0.828125
573,0.098293878,574,0.090346523,0.081679717,0.07285814,0.064391114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102020.5156,88386.9375,303097.875,176555.9844,294919.0313,0
574,105.7893829,575,125.2274475,146.5722198,171.4804382,200.384491,3.938658953,7.643986225,4.182208061,8.611530304,12.82429123,12.07379341,12.63182163,11.24066925,13.59608459,11.39189911,10.57802296,10.0465889,10.67568874,9.463899612,9.566511154,10.68306828,11.34625435,13.95386791,11.17479324,13.40506935,12.51000595,1790701.5,1373975.75,1359480.375,1241580.5,96044.70313,12.30687831
575,14.45521069,576,16.88710976,19.61303329,22.89242172,26.8458252,0,1.527525902,0,3.085939407,4.089265347,2.238010883,3.131502628,3.004338026,3.852916718,4.088576317,4.245033741,3.720433235,4.010163784,3.717462301,3.816067457,4.394839287,4.69572258,5.388050079,5.5973382,5.762530327,6.268627167,1793017.5,1372734.625,1365408.75,1245703,103027.875,6.058510638
576,13.37306404,577,15.3509016,17.35194588,19.55131912,21.95986557,0,0.044791494,0,0.307703793,0.700101137,0.58067888,0.417090416,0.290842086,0.371475071,0.601228237,0.143701598,0.020926459,0.823645234,0.91378051,0.770061016,1.865603566,1.048577905,0.740936518,3.162910938,2.373785257,2.88198185,1801556.125,1382893.75,1371846,1253244.25,108509.2109,3.031914894
577,13.70216656,578,15.9622488,18.22018623,20.56817055,22.98754883,0,0.285791516,0,0.375284702,0.491178572,0.228550613,0.556442559,0.615887582,2.148198128,1.710493445,3.911669731,4.707814693,5.800454617,5.787738323,4.710123539,6.20465374,5.112588882,6.27507782,5.894384384,6.693996429,7.46866703,1702147,1302197.25,1258688.5,1146803.375,3830.478271,7.355555556
578,1.315416098,579,1.320073843,1.296021104,1.259114504,1.211539626,0,0.020157523,0,0,0.008308021,0,0.053787325,0.007252199,0.050766163,0.051804528,0.048859753,0.052082151,0.058789168,0.087311633,0.010223513,0.051057465,0.054533746,0.088710546,0.026400633,0.094331831,0.01017293,443938.125,70455.96875,232600.5781,24234.93164,485896.25,0.118932039
579,0.070449688,580,0.083042473,0.096200123,0.110199653,0.124972939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396006.375,43534.86719,207168.5313,77400.45313,408778.75,0
580,0.708611786,581,0.755888402,0.79058516,0.817518055,0.838768125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177967.375,689585.75,824917.9375,728497.875,159059.8125,0
581,0.184779376,582,0.227320701,0.273635566,0.326214075,0.384270728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282605.0313,124963.625,138251.7969,81272.92969,486229.2813,0
582,30.65684891,583,31.87144852,32.46052551,32.73526001,32.64701462,1.598663569,3.381112337,0.06410411,1.146816373,2.672921896,10.21887779,2.857893467,7.752758026,2.007234812,2.400585651,0.676333427,1.24733448,4.112897873,5.274933815,2.508043051,4.064123154,5.954273224,3.813524961,7.117879391,7.206500053,7.984992504,1339687.125,1092199,1013681.375,1025378.75,32892.69922,7.105263158
583,2.270455122,584,2.464859247,2.617734909,2.754759789,2.862787962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016396049,0,308355.9375,260052.4531,75469.48438,71244.70313,467856.3125,0
584,3.063601017,585,3.321768761,3.528481007,3.709286928,3.857194424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008840119,0,0.01105015,0,0,0.018965505,0.027625374,292380.875,247393.0781,54658.42969,59234.75,476707.25,0
585,1.143367767,586,1.178947687,1.194712877,1.197831035,1.186138749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290408.2813,252927.4688,74571.95313,50016.04297,494377.9688,0
586,0.897580802,587,0.905224442,0.898010612,0.881644249,0.852792382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017031.875,649401.125,614067.8125,472894,29905.78906,0
